"sender.id","local.id","date.time"
290,294,2007-03-30 18:14:08
290,294,2007-03-30 18:14:12
265,272,2007-03-30 18:14:13
266,264,2007-03-30 18:14:15
265,272,2007-03-30 18:14:15
290,294,2007-03-30 18:14:15
266,264,2007-03-30 18:14:17
265,272,2007-03-30 18:14:18
266,264,2007-03-30 18:14:18
290,294,2007-03-30 18:14:18
266,264,2007-03-30 18:14:21
265,272,2007-03-30 18:14:21
265,272,2007-03-30 18:14:22
290,294,2007-03-30 18:14:22
265,272,2007-03-30 18:14:25
266,264,2007-03-30 18:14:25
290,294,2007-03-30 18:14:25
290,294,2007-03-30 18:14:25
265,272,2007-03-30 18:14:28
265,272,2007-03-30 18:14:31
265,272,2007-03-30 18:14:32
265,272,2007-03-30 18:14:35
290,294,2007-03-30 18:14:35
290,294,2007-03-30 18:14:38
265,272,2007-03-30 18:14:38
266,264,2007-03-30 18:14:38
290,294,2007-03-30 18:14:42
290,294,2007-03-30 18:14:45
265,272,2007-03-30 18:14:46
290,294,2007-03-30 18:14:46
266,264,2007-03-30 18:14:46
290,294,2007-03-30 18:14:52
266,264,2007-03-30 18:14:52
265,272,2007-03-30 18:14:52
266,264,2007-03-30 18:14:55
265,272,2007-03-30 18:14:55
290,294,2007-03-30 18:14:55
266,264,2007-03-30 18:14:57
265,272,2007-03-30 18:14:57
265,272,2007-03-30 18:14:58
266,264,2007-03-30 18:14:58
290,294,2007-03-30 18:14:58
265,272,2007-03-30 18:15:02
265,272,2007-03-30 18:15:05
265,272,2007-03-30 18:15:07
266,264,2007-03-30 18:15:07
290,294,2007-03-30 18:15:07
266,264,2007-03-30 18:15:08
290,294,2007-03-30 18:15:12
265,272,2007-03-30 18:15:13
265,272,2007-03-30 18:15:15
266,264,2007-03-30 18:15:17
265,272,2007-03-30 18:15:18
266,264,2007-03-30 18:15:18
290,294,2007-03-30 18:15:18
265,272,2007-03-30 18:15:21
266,264,2007-03-30 18:15:21
266,264,2007-03-30 18:15:22
265,272,2007-03-30 18:15:22
290,294,2007-03-30 18:15:22
265,272,2007-03-30 18:15:25
290,294,2007-03-30 18:15:25
265,272,2007-03-30 18:15:31
265,272,2007-03-30 18:15:32
265,272,2007-03-30 18:15:35
266,264,2007-03-30 18:15:38
290,294,2007-03-30 18:15:38
265,272,2007-03-30 18:15:38
266,264,2007-03-30 18:15:38
265,272,2007-03-30 18:15:42
265,272,2007-03-30 18:15:45
290,294,2007-03-30 18:15:46
266,264,2007-03-30 18:15:46
265,272,2007-03-30 18:15:46
265,272,2007-03-30 18:15:48
266,264,2007-03-30 18:15:52
265,272,2007-03-30 18:15:52
265,272,2007-03-30 18:15:55
266,264,2007-03-30 18:15:55
266,264,2007-03-30 18:15:57
265,272,2007-03-30 18:15:57
266,264,2007-03-30 18:15:58
265,272,2007-03-30 18:16:02
266,264,2007-03-30 18:16:07
265,272,2007-03-30 18:16:07
266,264,2007-03-30 18:16:08
265,272,2007-03-30 18:16:13
265,272,2007-03-30 18:16:15
265,272,2007-03-30 18:16:16
266,264,2007-03-30 18:16:17
265,272,2007-03-30 18:16:18
266,264,2007-03-30 18:16:18
265,272,2007-03-30 18:16:21
266,264,2007-03-30 18:16:21
266,264,2007-03-30 18:16:22
265,272,2007-03-30 18:16:22
265,272,2007-03-30 18:16:25
265,272,2007-03-30 18:16:28
265,272,2007-03-30 18:16:31
266,264,2007-03-30 18:16:33
265,272,2007-03-30 18:16:33
265,272,2007-03-30 18:16:35
266,264,2007-03-30 18:16:38
266,264,2007-03-30 18:16:38
265,272,2007-03-30 18:16:38
265,272,2007-03-30 18:16:42
265,272,2007-03-30 18:16:46
265,272,2007-03-30 18:16:48
266,264,2007-03-30 18:16:52
266,264,2007-03-30 18:16:52
265,272,2007-03-30 18:16:52
266,264,2007-03-30 18:16:55
265,272,2007-03-30 18:16:55
266,264,2007-03-30 18:16:57
265,272,2007-03-30 18:16:57
266,264,2007-03-30 18:16:58
266,264,2007-03-30 18:17:05
265,272,2007-03-30 18:17:05
266,264,2007-03-30 18:17:07
265,272,2007-03-30 18:17:07
265,272,2007-03-30 18:17:08
265,272,2007-03-30 18:17:11
265,272,2007-03-30 18:17:12
266,264,2007-03-30 18:17:15
265,272,2007-03-30 18:17:15
266,264,2007-03-30 18:17:17
265,272,2007-03-30 18:17:17
265,272,2007-03-30 18:17:18
266,264,2007-03-30 18:17:18
265,272,2007-03-30 18:17:21
265,272,2007-03-30 18:17:22
265,272,2007-03-30 18:17:25
265,272,2007-03-30 18:17:28
266,264,2007-03-30 18:17:31
265,272,2007-03-30 18:17:31
265,272,2007-03-30 18:17:32
266,261,2007-03-30 18:17:32
265,272,2007-03-30 18:17:35
266,261,2007-03-30 18:17:35
266,264,2007-03-30 18:17:35
265,272,2007-03-30 18:17:38
266,261,2007-03-30 18:17:38
266,264,2007-03-30 18:17:38
266,264,2007-03-30 18:17:38
265,272,2007-03-30 18:17:38
266,261,2007-03-30 18:17:38
265,272,2007-03-30 18:17:45
266,261,2007-03-30 18:17:45
266,264,2007-03-30 18:17:46
265,272,2007-03-30 18:17:46
265,272,2007-03-30 18:17:48
266,261,2007-03-30 18:17:48
266,261,2007-03-30 18:17:52
265,272,2007-03-30 18:17:52
266,264,2007-03-30 18:17:52
266,264,2007-03-30 18:17:52
266,261,2007-03-30 18:17:52
265,272,2007-03-30 18:17:55
266,264,2007-03-30 18:17:55
266,261,2007-03-30 18:17:55
266,264,2007-03-30 18:17:57
265,272,2007-03-30 18:17:57
266,261,2007-03-30 18:17:57
265,272,2007-03-30 18:17:58
266,264,2007-03-30 18:17:58
266,261,2007-03-30 18:17:58
265,272,2007-03-30 18:18:02
265,272,2007-03-30 18:18:05
266,261,2007-03-30 18:18:05
266,264,2007-03-30 18:18:05
265,272,2007-03-30 18:18:07
266,261,2007-03-30 18:18:07
266,264,2007-03-30 18:18:07
265,272,2007-03-30 18:18:08
265,272,2007-03-30 18:18:13
266,264,2007-03-30 18:18:13
265,272,2007-03-30 18:18:15
266,264,2007-03-30 18:18:15
266,261,2007-03-30 18:18:15
266,261,2007-03-30 18:18:17
265,272,2007-03-30 18:18:18
266,264,2007-03-30 18:18:18
266,261,2007-03-30 18:18:18
266,264,2007-03-30 18:18:21
265,272,2007-03-30 18:18:22
266,261,2007-03-30 18:18:22
265,272,2007-03-30 18:18:25
266,261,2007-03-30 18:18:25
265,272,2007-03-30 18:18:31
265,272,2007-03-30 18:18:32
266,261,2007-03-30 18:18:32
265,272,2007-03-30 18:18:35
266,264,2007-03-30 18:18:35
266,261,2007-03-30 18:18:35
265,272,2007-03-30 18:18:38
266,261,2007-03-30 18:18:38
266,264,2007-03-30 18:18:38
266,261,2007-03-30 18:18:38
266,264,2007-03-30 18:18:38
265,272,2007-03-30 18:18:42
266,261,2007-03-30 18:18:45
56,292,2007-03-30 18:18:46
266,264,2007-03-30 18:18:46
265,272,2007-03-30 18:18:52
266,264,2007-03-30 18:18:52
266,261,2007-03-30 18:18:52
56,292,2007-03-30 18:18:52
265,272,2007-03-30 18:18:52
266,261,2007-03-30 18:18:52
266,264,2007-03-30 18:18:52
56,292,2007-03-30 18:18:55
265,272,2007-03-30 18:18:55
266,264,2007-03-30 18:18:55
266,261,2007-03-30 18:18:55
56,292,2007-03-30 18:18:55
266,264,2007-03-30 18:18:57
265,272,2007-03-30 18:18:57
266,261,2007-03-30 18:18:57
290,294,2007-03-30 18:18:57
56,292,2007-03-30 18:18:58
265,272,2007-03-30 18:18:58
266,264,2007-03-30 18:18:58
265,272,2007-03-30 18:19:02
290,294,2007-03-30 18:19:02
265,272,2007-03-30 18:19:05
266,261,2007-03-30 18:19:05
56,292,2007-03-30 18:19:05
56,292,2007-03-30 18:19:05
290,294,2007-03-30 18:19:05
265,272,2007-03-30 18:19:07
290,294,2007-03-30 18:19:07
266,261,2007-03-30 18:19:07
266,264,2007-03-30 18:19:07
265,272,2007-03-30 18:19:08
56,292,2007-03-30 18:19:08
56,292,2007-03-30 18:19:12
266,261,2007-03-30 18:19:12
290,294,2007-03-30 18:19:12
265,272,2007-03-30 18:19:13
266,261,2007-03-30 18:19:13
56,292,2007-03-30 18:19:15
265,272,2007-03-30 18:19:15
266,264,2007-03-30 18:19:15
56,292,2007-03-30 18:19:15
266,261,2007-03-30 18:19:16
266,264,2007-03-30 18:19:17
266,261,2007-03-30 18:19:17
266,261,2007-03-30 18:19:18
265,272,2007-03-30 18:19:18
266,264,2007-03-30 18:19:18
56,292,2007-03-30 18:19:18
265,272,2007-03-30 18:19:21
266,261,2007-03-30 18:19:21
265,272,2007-03-30 18:19:22
56,292,2007-03-30 18:19:22
265,272,2007-03-30 18:19:25
56,292,2007-03-30 18:19:25
266,261,2007-03-30 18:19:25
266,264,2007-03-30 18:19:25
56,292,2007-03-30 18:19:25
290,294,2007-03-30 18:19:25
56,292,2007-03-30 18:19:28
266,261,2007-03-30 18:19:31
265,272,2007-03-30 18:19:32
290,294,2007-03-30 18:19:32
56,292,2007-03-30 18:19:32
266,264,2007-03-30 18:19:32
265,272,2007-03-30 18:19:35
266,264,2007-03-30 18:19:35
56,292,2007-03-30 18:19:35
266,261,2007-03-30 18:19:35
56,292,2007-03-30 18:19:35
290,294,2007-03-30 18:19:35
265,272,2007-03-30 18:19:38
266,261,2007-03-30 18:19:38
266,264,2007-03-30 18:19:38
265,272,2007-03-30 18:19:38
266,261,2007-03-30 18:19:38
266,264,2007-03-30 18:19:38
56,292,2007-03-30 18:19:38
290,294,2007-03-30 18:19:38
265,272,2007-03-30 18:19:42
266,264,2007-03-30 18:19:42
56,292,2007-03-30 18:19:42
265,272,2007-03-30 18:19:45
56,292,2007-03-30 18:19:45
266,261,2007-03-30 18:19:45
265,272,2007-03-30 18:19:46
266,264,2007-03-30 18:19:46
56,292,2007-03-30 18:19:46
265,272,2007-03-30 18:19:48
266,264,2007-03-30 18:19:48
266,261,2007-03-30 18:19:48
56,292,2007-03-30 18:19:48
266,264,2007-03-30 18:19:52
265,272,2007-03-30 18:19:52
265,272,2007-03-30 18:19:52
266,261,2007-03-30 18:19:52
56,292,2007-03-30 18:19:52
290,294,2007-03-30 18:19:52
56,292,2007-03-30 18:19:55
265,272,2007-03-30 18:19:55
266,261,2007-03-30 18:19:55
266,264,2007-03-30 18:19:55
56,292,2007-03-30 18:19:55
290,294,2007-03-30 18:19:55
266,264,2007-03-30 18:19:57
265,272,2007-03-30 18:19:57
266,261,2007-03-30 18:19:58
265,272,2007-03-30 18:19:58
266,264,2007-03-30 18:19:58
56,292,2007-03-30 18:19:58
266,261,2007-03-30 18:19:58
290,294,2007-03-30 18:19:58
56,292,2007-03-30 18:20:02
56,292,2007-03-30 18:20:05
266,261,2007-03-30 18:20:05
265,272,2007-03-30 18:20:07
266,264,2007-03-30 18:20:07
266,261,2007-03-30 18:20:07
56,292,2007-03-30 18:20:07
56,292,2007-03-30 18:20:08
265,272,2007-03-30 18:20:12
266,261,2007-03-30 18:20:12
266,264,2007-03-30 18:20:12
56,292,2007-03-30 18:20:12
265,272,2007-03-30 18:20:13
266,261,2007-03-30 18:20:13
56,292,2007-03-30 18:20:15
266,264,2007-03-30 18:20:15
290,294,2007-03-30 18:20:15
266,261,2007-03-30 18:20:15
56,292,2007-03-30 18:20:15
265,272,2007-03-30 18:20:16
266,264,2007-03-30 18:20:17
266,261,2007-03-30 18:20:17
265,272,2007-03-30 18:20:18
266,264,2007-03-30 18:20:18
266,261,2007-03-30 18:20:18
56,292,2007-03-30 18:20:18
265,272,2007-03-30 18:20:22
266,264,2007-03-30 18:20:22
56,292,2007-03-30 18:20:22
266,261,2007-03-30 18:20:22
290,294,2007-03-30 18:20:22
265,272,2007-03-30 18:20:25
56,292,2007-03-30 18:20:25
266,261,2007-03-30 18:20:25
56,292,2007-03-30 18:20:25
290,294,2007-03-30 18:20:25
266,264,2007-03-30 18:20:26
56,292,2007-03-30 18:20:32
266,261,2007-03-30 18:20:32
265,272,2007-03-30 18:20:32
265,272,2007-03-30 18:20:35
56,292,2007-03-30 18:20:35
266,261,2007-03-30 18:20:35
56,292,2007-03-30 18:20:35
265,272,2007-03-30 18:20:38
266,264,2007-03-30 18:20:38
266,261,2007-03-30 18:20:38
265,272,2007-03-30 18:20:38
266,264,2007-03-30 18:20:38
56,292,2007-03-30 18:20:38
290,294,2007-03-30 18:20:38
266,261,2007-03-30 18:20:38
290,294,2007-03-30 18:20:42
266,261,2007-03-30 18:20:42
56,292,2007-03-30 18:20:42
265,272,2007-03-30 18:20:45
56,292,2007-03-30 18:20:45
266,261,2007-03-30 18:20:45
265,272,2007-03-30 18:20:46
56,292,2007-03-30 18:20:46
290,294,2007-03-30 18:20:46
265,272,2007-03-30 18:20:48
56,292,2007-03-30 18:20:48
266,261,2007-03-30 18:20:52
56,292,2007-03-30 18:20:52
265,272,2007-03-30 18:20:52
265,272,2007-03-30 18:20:52
266,264,2007-03-30 18:20:52
56,292,2007-03-30 18:20:55
265,272,2007-03-30 18:20:55
266,264,2007-03-30 18:20:55
56,292,2007-03-30 18:20:55
266,261,2007-03-30 18:20:55
266,264,2007-03-30 18:20:57
265,272,2007-03-30 18:20:57
266,261,2007-03-30 18:20:57
290,294,2007-03-30 18:20:57
266,264,2007-03-30 18:20:58
56,292,2007-03-30 18:20:58
56,292,2007-03-30 18:21:02
265,272,2007-03-30 18:21:05
266,264,2007-03-30 18:21:05
56,292,2007-03-30 18:21:05
266,261,2007-03-30 18:21:05
265,272,2007-03-30 18:21:07
266,264,2007-03-30 18:21:07
290,294,2007-03-30 18:21:07
266,261,2007-03-30 18:21:07
56,292,2007-03-30 18:21:07
266,261,2007-03-30 18:21:08
56,292,2007-03-30 18:21:08
266,261,2007-03-30 18:21:13
265,272,2007-03-30 18:21:15
56,292,2007-03-30 18:21:15
266,261,2007-03-30 18:21:15
56,292,2007-03-30 18:21:15
266,264,2007-03-30 18:21:16
266,264,2007-03-30 18:21:17
266,261,2007-03-30 18:21:18
265,272,2007-03-30 18:21:18
266,264,2007-03-30 18:21:18
290,294,2007-03-30 18:21:18
266,261,2007-03-30 18:21:18
56,292,2007-03-30 18:21:18
56,292,2007-03-30 18:21:21
266,264,2007-03-30 18:21:21
266,261,2007-03-30 18:21:21
56,292,2007-03-30 18:21:21
266,264,2007-03-30 18:21:25
56,292,2007-03-30 18:21:25
265,272,2007-03-30 18:21:25
266,261,2007-03-30 18:21:25
56,292,2007-03-30 18:21:25
290,294,2007-03-30 18:21:25
56,292,2007-03-30 18:21:28
266,261,2007-03-30 18:21:28
265,272,2007-03-30 18:21:32
266,261,2007-03-30 18:21:32
56,292,2007-03-30 18:21:32
265,272,2007-03-30 18:21:35
56,292,2007-03-30 18:21:35
266,261,2007-03-30 18:21:35
290,294,2007-03-30 18:21:35
266,264,2007-03-30 18:21:36
290,294,2007-03-30 18:21:38
265,272,2007-03-30 18:21:38
265,272,2007-03-30 18:21:38
266,264,2007-03-30 18:21:38
266,261,2007-03-30 18:21:38
266,264,2007-03-30 18:21:38
290,294,2007-03-30 18:21:38
266,261,2007-03-30 18:21:38
56,292,2007-03-30 18:21:38
56,292,2007-03-30 18:21:42
266,261,2007-03-30 18:21:42
265,272,2007-03-30 18:21:45
266,264,2007-03-30 18:21:45
290,294,2007-03-30 18:21:45
56,292,2007-03-30 18:21:46
266,264,2007-03-30 18:21:46
265,272,2007-03-30 18:21:48
265,272,2007-03-30 18:21:52
266,261,2007-03-30 18:21:52
290,294,2007-03-30 18:21:52
266,264,2007-03-30 18:21:52
56,292,2007-03-30 18:21:52
56,292,2007-03-30 18:21:55
265,272,2007-03-30 18:21:55
266,264,2007-03-30 18:21:55
266,261,2007-03-30 18:21:55
56,292,2007-03-30 18:21:55
266,264,2007-03-30 18:21:57
266,261,2007-03-30 18:21:58
290,294,2007-03-30 18:21:58
265,272,2007-03-30 18:21:58
266,264,2007-03-30 18:21:58
266,261,2007-03-30 18:21:58
56,292,2007-03-30 18:21:58
265,272,2007-03-30 18:22:02
56,292,2007-03-30 18:22:02
290,294,2007-03-30 18:22:05
265,272,2007-03-30 18:22:05
266,261,2007-03-30 18:22:05
56,292,2007-03-30 18:22:05
266,264,2007-03-30 18:22:07
56,292,2007-03-30 18:22:07
265,272,2007-03-30 18:22:08
266,261,2007-03-30 18:22:08
56,292,2007-03-30 18:22:08
290,294,2007-03-30 18:22:12
265,272,2007-03-30 18:22:12
266,261,2007-03-30 18:22:12
56,292,2007-03-30 18:22:12
266,264,2007-03-30 18:22:13
56,292,2007-03-30 18:22:15
265,272,2007-03-30 18:22:15
266,261,2007-03-30 18:22:15
56,292,2007-03-30 18:22:16
266,264,2007-03-30 18:22:16
265,272,2007-03-30 18:22:17
266,261,2007-03-30 18:22:17
56,292,2007-03-30 18:22:18
265,272,2007-03-30 18:22:18
266,261,2007-03-30 18:22:18
266,264,2007-03-30 18:22:18
265,272,2007-03-30 18:22:22
266,261,2007-03-30 18:22:22
266,264,2007-03-30 18:22:22
56,292,2007-03-30 18:22:22
265,272,2007-03-30 18:22:25
56,292,2007-03-30 18:22:25
266,261,2007-03-30 18:22:25
56,292,2007-03-30 18:22:25
290,294,2007-03-30 18:22:25
266,264,2007-03-30 18:22:28
56,292,2007-03-30 18:22:28
265,272,2007-03-30 18:22:32
266,261,2007-03-30 18:22:32
290,294,2007-03-30 18:22:32
56,292,2007-03-30 18:22:32
265,272,2007-03-30 18:22:35
56,292,2007-03-30 18:22:35
266,261,2007-03-30 18:22:35
56,292,2007-03-30 18:22:35
290,294,2007-03-30 18:22:38
265,272,2007-03-30 18:22:38
265,272,2007-03-30 18:22:38
266,264,2007-03-30 18:22:38
266,261,2007-03-30 18:22:38
56,292,2007-03-30 18:22:38
56,292,2007-03-30 18:22:45
266,264,2007-03-30 18:22:45
265,272,2007-03-30 18:22:45
266,261,2007-03-30 18:22:45
266,264,2007-03-30 18:22:46
290,294,2007-03-30 18:22:46
56,292,2007-03-30 18:22:46
265,272,2007-03-30 18:22:48
56,292,2007-03-30 18:22:48
265,272,2007-03-30 18:22:48
266,261,2007-03-30 18:22:52
265,272,2007-03-30 18:22:52
56,292,2007-03-30 18:22:52
266,264,2007-03-30 18:22:52
265,272,2007-03-30 18:22:55
266,264,2007-03-30 18:22:55
266,261,2007-03-30 18:22:55
56,292,2007-03-30 18:22:55
16,99,2007-03-30 18:22:56
266,261,2007-03-30 18:22:57
266,264,2007-03-30 18:22:57
290,294,2007-03-30 18:22:57
265,272,2007-03-30 18:22:57
290,294,2007-03-30 18:22:58
56,292,2007-03-30 18:22:58
16,99,2007-03-30 18:22:59
290,294,2007-03-30 18:23:02
265,272,2007-03-30 18:23:02
56,292,2007-03-30 18:23:02
265,272,2007-03-30 18:23:05
56,292,2007-03-30 18:23:05
266,261,2007-03-30 18:23:05
290,294,2007-03-30 18:23:05
290,294,2007-03-30 18:23:07
265,272,2007-03-30 18:23:07
56,292,2007-03-30 18:23:07
266,264,2007-03-30 18:23:07
266,261,2007-03-30 18:23:08
56,292,2007-03-30 18:23:08
16,99,2007-03-30 18:23:08
265,272,2007-03-30 18:23:12
266,261,2007-03-30 18:23:12
266,261,2007-03-30 18:23:13
56,292,2007-03-30 18:23:15
265,272,2007-03-30 18:23:15
266,261,2007-03-30 18:23:15
56,292,2007-03-30 18:23:15
16,99,2007-03-30 18:23:16
266,264,2007-03-30 18:23:17
266,261,2007-03-30 18:23:18
265,272,2007-03-30 18:23:18
266,261,2007-03-30 18:23:18
266,264,2007-03-30 18:23:18
290,294,2007-03-30 18:23:18
56,292,2007-03-30 18:23:18
16,99,2007-03-30 18:23:19
266,264,2007-03-30 18:23:21
265,272,2007-03-30 18:23:22
266,261,2007-03-30 18:23:22
56,292,2007-03-30 18:23:22
265,272,2007-03-30 18:23:25
56,292,2007-03-30 18:23:25
290,294,2007-03-30 18:23:25
265,272,2007-03-30 18:23:28
56,292,2007-03-30 18:23:28
266,264,2007-03-30 18:23:28
16,99,2007-03-30 18:23:29
265,272,2007-03-30 18:23:32
56,292,2007-03-30 18:23:32
290,294,2007-03-30 18:23:32
266,261,2007-03-30 18:23:32
56,292,2007-03-30 18:23:34
265,272,2007-03-30 18:23:35
266,261,2007-03-30 18:23:35
56,292,2007-03-30 18:23:35
265,272,2007-03-30 18:23:38
56,292,2007-03-30 18:23:38
266,261,2007-03-30 18:23:38
266,264,2007-03-30 18:23:38
290,294,2007-03-30 18:23:38
16,99,2007-03-30 18:23:39
290,294,2007-03-30 18:23:42
56,292,2007-03-30 18:23:42
265,272,2007-03-30 18:23:45
56,292,2007-03-30 18:23:45
266,261,2007-03-30 18:23:45
16,99,2007-03-30 18:23:46
265,272,2007-03-30 18:23:46
290,294,2007-03-30 18:23:46
56,292,2007-03-30 18:23:46
266,264,2007-03-30 18:23:46
56,292,2007-03-30 18:23:48
290,294,2007-03-30 18:23:52
265,272,2007-03-30 18:23:52
56,292,2007-03-30 18:23:52
266,261,2007-03-30 18:23:52
266,264,2007-03-30 18:23:52
265,272,2007-03-30 18:23:55
56,292,2007-03-30 18:23:55
266,261,2007-03-30 18:23:55
266,264,2007-03-30 18:23:55
265,272,2007-03-30 18:23:57
265,272,2007-03-30 18:23:58
56,292,2007-03-30 18:23:58
290,294,2007-03-30 18:23:58
266,264,2007-03-30 18:23:58
266,261,2007-03-30 18:23:58
265,272,2007-03-30 18:24:02
56,292,2007-03-30 18:24:02
265,272,2007-03-30 18:24:05
56,292,2007-03-30 18:24:05
266,261,2007-03-30 18:24:05
266,261,2007-03-30 18:24:07
265,272,2007-03-30 18:24:07
56,292,2007-03-30 18:24:07
290,294,2007-03-30 18:24:07
266,264,2007-03-30 18:24:08
56,292,2007-03-30 18:24:08
56,292,2007-03-30 18:24:12
265,272,2007-03-30 18:24:13
290,294,2007-03-30 18:24:13
266,261,2007-03-30 18:24:13
56,292,2007-03-30 18:24:15
290,294,2007-03-30 18:24:15
265,272,2007-03-30 18:24:16
56,292,2007-03-30 18:24:16
266,264,2007-03-30 18:24:16
266,261,2007-03-30 18:24:16
266,261,2007-03-30 18:24:17
266,264,2007-03-30 18:24:17
265,272,2007-03-30 18:24:18
265,272,2007-03-30 18:24:18
56,292,2007-03-30 18:24:18
266,264,2007-03-30 18:24:18
266,261,2007-03-30 18:24:18
265,272,2007-03-30 18:24:22
266,261,2007-03-30 18:24:22
266,264,2007-03-30 18:24:22
56,292,2007-03-30 18:24:22
265,272,2007-03-30 18:24:25
56,292,2007-03-30 18:24:25
266,261,2007-03-30 18:24:25
56,292,2007-03-30 18:24:25
290,294,2007-03-30 18:24:25
266,264,2007-03-30 18:24:28
56,292,2007-03-30 18:24:28
56,292,2007-03-30 18:24:31
265,272,2007-03-30 18:24:32
290,294,2007-03-30 18:24:32
265,272,2007-03-30 18:24:34
266,264,2007-03-30 18:24:34
266,261,2007-03-30 18:24:34
56,292,2007-03-30 18:24:35
266,261,2007-03-30 18:24:35
56,292,2007-03-30 18:24:35
265,272,2007-03-30 18:24:38
56,292,2007-03-30 18:24:38
266,264,2007-03-30 18:24:38
290,294,2007-03-30 18:24:38
266,261,2007-03-30 18:24:38
265,272,2007-03-30 18:24:42
266,264,2007-03-30 18:24:42
266,261,2007-03-30 18:24:42
56,292,2007-03-30 18:24:42
265,272,2007-03-30 18:24:45
56,292,2007-03-30 18:24:45
266,261,2007-03-30 18:24:45
290,294,2007-03-30 18:24:45
266,264,2007-03-30 18:24:46
290,294,2007-03-30 18:24:46
56,292,2007-03-30 18:24:46
56,292,2007-03-30 18:24:48
290,294,2007-03-30 18:24:52
265,272,2007-03-30 18:24:52
266,261,2007-03-30 18:24:52
56,292,2007-03-30 18:24:52
290,294,2007-03-30 18:24:52
265,272,2007-03-30 18:24:55
56,292,2007-03-30 18:24:55
266,261,2007-03-30 18:24:55
56,292,2007-03-30 18:24:55
266,264,2007-03-30 18:24:56
266,261,2007-03-30 18:24:57
56,292,2007-03-30 18:24:58
265,272,2007-03-30 18:24:58
266,264,2007-03-30 18:24:58
290,294,2007-03-30 18:25:02
265,272,2007-03-30 18:25:02
266,261,2007-03-30 18:25:02
266,264,2007-03-30 18:25:02
56,292,2007-03-30 18:25:05
265,272,2007-03-30 18:25:05
266,261,2007-03-30 18:25:05
290,294,2007-03-30 18:25:05
266,264,2007-03-30 18:25:07
56,292,2007-03-30 18:25:07
266,261,2007-03-30 18:25:07
265,272,2007-03-30 18:25:08
56,292,2007-03-30 18:25:08
56,292,2007-03-30 18:25:12
265,272,2007-03-30 18:25:13
56,292,2007-03-30 18:25:15
265,272,2007-03-30 18:25:15
56,292,2007-03-30 18:25:15
266,264,2007-03-30 18:25:15
266,261,2007-03-30 18:25:15
56,292,2007-03-30 18:25:17
266,261,2007-03-30 18:25:18
265,272,2007-03-30 18:25:18
290,294,2007-03-30 18:25:18
266,264,2007-03-30 18:25:18
266,261,2007-03-30 18:25:18
290,294,2007-03-30 18:25:22
265,272,2007-03-30 18:25:22
56,292,2007-03-30 18:25:22
266,264,2007-03-30 18:25:22
266,261,2007-03-30 18:25:22
265,272,2007-03-30 18:25:25
266,264,2007-03-30 18:25:25
56,292,2007-03-30 18:25:25
265,272,2007-03-30 18:25:31
56,292,2007-03-30 18:25:32
266,261,2007-03-30 18:25:32
266,261,2007-03-30 18:25:34
265,272,2007-03-30 18:25:35
56,292,2007-03-30 18:25:35
266,261,2007-03-30 18:25:35
56,292,2007-03-30 18:25:35
290,294,2007-03-30 18:25:35
265,272,2007-03-30 18:25:38
266,261,2007-03-30 18:25:38
266,264,2007-03-30 18:25:38
56,292,2007-03-30 18:25:38
266,264,2007-03-30 18:25:42
290,294,2007-03-30 18:25:42
56,292,2007-03-30 18:25:42
266,261,2007-03-30 18:25:45
56,292,2007-03-30 18:25:45
265,272,2007-03-30 18:25:46
266,264,2007-03-30 18:25:46
265,272,2007-03-30 18:25:48
266,261,2007-03-30 18:25:48
56,292,2007-03-30 18:25:48
266,261,2007-03-30 18:25:52
265,272,2007-03-30 18:25:52
290,294,2007-03-30 18:25:52
266,264,2007-03-30 18:25:52
56,292,2007-03-30 18:25:52
265,272,2007-03-30 18:25:55
290,294,2007-03-30 18:25:55
266,264,2007-03-30 18:25:55
56,292,2007-03-30 18:25:55
266,261,2007-03-30 18:25:55
56,292,2007-03-30 18:25:55
265,272,2007-03-30 18:25:58
266,261,2007-03-30 18:25:58
56,292,2007-03-30 18:25:58
266,264,2007-03-30 18:25:58
290,294,2007-03-30 18:25:58
56,292,2007-03-30 18:26:02
265,272,2007-03-30 18:26:05
56,292,2007-03-30 18:26:05
266,261,2007-03-30 18:26:05
266,264,2007-03-30 18:26:06
266,264,2007-03-30 18:26:07
56,292,2007-03-30 18:26:07
265,272,2007-03-30 18:26:08
56,292,2007-03-30 18:26:08
56,292,2007-03-30 18:26:11
56,292,2007-03-30 18:26:12
266,261,2007-03-30 18:26:12
265,272,2007-03-30 18:26:13
266,261,2007-03-30 18:26:13
56,292,2007-03-30 18:26:15
265,272,2007-03-30 18:26:15
56,292,2007-03-30 18:26:15
266,261,2007-03-30 18:26:15
290,294,2007-03-30 18:26:15
266,264,2007-03-30 18:26:15
265,272,2007-03-30 18:26:17
266,264,2007-03-30 18:26:17
265,272,2007-03-30 18:26:18
56,292,2007-03-30 18:26:18
266,264,2007-03-30 18:26:18
266,261,2007-03-30 18:26:18
266,261,2007-03-30 18:26:21
265,272,2007-03-30 18:26:22
56,292,2007-03-30 18:26:22
290,294,2007-03-30 18:26:22
266,264,2007-03-30 18:26:22
265,272,2007-03-30 18:26:25
56,292,2007-03-30 18:26:25
266,261,2007-03-30 18:26:25
56,292,2007-03-30 18:26:25
56,292,2007-03-30 18:26:28
265,272,2007-03-30 18:26:32
56,292,2007-03-30 18:26:32
266,261,2007-03-30 18:26:32
